price,volume,date,change,changePercent,cumulativeReturn
96.68,191315,2021-10-14,0.43,0.44675,-0.04201347602061034
96.22,158999,2021-10-15,-0.78,-0.80412,-0.04657154181529932
95.97,183474,2021-10-18,0.33,0.34504,-0.049048751486325814
97.02,215230,2021-10-19,0.86,0.89434,-0.03864447086801437
97.04,219981,2021-10-20,0.17,0.17549,-0.03844629409433209
98.74,173818,2021-10-21,1.53,1.57,-0.021601268331351675
99.07,222352,2021-10-22,0.72,0.73208,-0.01833135156559662
100.33,300740,2021-10-25,1.08,1.09,-0.005846214823622686
100.6,234128,2021-10-26,0.12,0.11943,-0.0031708283789140257
99.69,209045,2021-10-27,-1.35,-1.34,-0.012187871581450738
102.21,396418,2021-10-28,2.37,2.37,0.01278240190249691
103.84,613781,2021-10-29,3.59,3.58,0.028933808957590124
103.45,306402,2021-11-01,-0.75,-0.71977,0.025069361870788676
101.42,238640,2021-11-02,-2.13,-2.06,0.004954419342053207
103.81,304982,2021-11-03,2.39,2.36,0.028636543797067038
102.98,257285,2021-11-04,-0.82,-0.78998,0.020412207689258777
104.69,174938,2021-11-05,1.19,1.15,0.03735632183908044
104.92,177332,2021-11-08,0.32,0.30593,0.03963535473642499
106.53,227525,2021-11-09,1.61,1.53,0.05558858501783592
105.98,163742,2021-11-10,-0.18,-0.16956,0.05013872374157757
105.61,162785,2021-11-11,-0.59,-0.55556,0.04647245342845818
106.23,168646,2021-11-12,0.26,0.24535,0.052615933412603955
105.79,150576,2021-11-15,-0.63,-0.59199,0.048256044391597364
106.46,200303,2021-11-16,0.42,0.39608,0.0548949663099485
105.37,280518,2021-11-17,-0.39,-0.36876,0.04409433214427261
104.99,175822,2021-11-18,-0.46,-0.43623,0.04032897344431219
103.27,262894,2021-11-19,-1.33,-1.27,0.023285770907649495
104.36,213360,2021-11-22,0.5,0.48142,0.03408640507332539
104.35,212729,2021-11-23,0.01,0.00958405,0.03398731668648436
103.13,179714,2021-11-24,-0.25,-0.24183,0.02189853349187465
100.18,195757,2021-11-26,-1.1,-1.09,-0.0073325406262385595
99.84,217114,2021-11-29,-0.99,-0.98185,-0.010701545778834753
97.53,369467,2021-11-30,-1.57,-1.58,-0.033590963139120134
96.08,264313,2021-12-01,-3.31,-3.33,-0.04795877923107417
96.85,333648,2021-12-02,0.23,0.23805,-0.04032897344431241
96.64,297788,2021-12-03,-0.7,-0.71913,-0.04240982956797468
100.17,305817,2021-12-06,2.5,2.56,-0.007431629013079699
102.24,329049,2021-12-07,1.66,1.65,0.013079667063020217
102.74,271600,2021-12-08,0.7,0.68601,0.018034086405073202
101.41,210604,2021-12-09,-0.71,-0.69526,0.004855330955211956
101.28,212819,2021-12-10,-0.62,-0.60844,0.00356718192627814
99.54,235065,2021-12-13,-1.42,-1.41,-0.0136741973840665
98.4,312224,2021-12-14,-0.92,-0.9263,-0.024970273483947647
99.06,259667,2021-12-15,0.45,0.45634,-0.01843043995243754
95.67,392118,2021-12-16,-1.4,-1.44,-0.05202140309155767
94.64,610372,2021-12-17,-1.36,-1.42,-0.06222750693618706
90.89,286846,2021-12-20,-2.65,-2.83,-0.09938565200158544
92.72,328919,2021-12-21,0.73,0.79356,-0.0812524772096711
92.82,203168,2021-12-22,0.21,0.22676,-0.08026159334126048
93.76,241589,2021-12-23,0.83,0.89315,-0.07094728497820046
95.28,205213,2021-12-27,1.8,1.93,-0.05588585017835912
94.86,528052,2021-12-28,-0.27,-0.28382,-0.060047562425683765
97.33,363192,2021-12-29,1.9,1.99,-0.03557273087594137
97.9,268890,2021-12-30,0.4,0.41026,-0.029924692826000743
97.44,214946,2021-12-31,-0.1,-0.10252,-0.034482758620689724
98.1,262411,2022-01-03,0.515,0.52259,-0.027942925089179615
96.68,455314,2022-01-04,-0.33,-0.34017,-0.04201347602061034
94.91,487937,2022-01-05,-1.57,-1.63,-0.0595521204914784
94.55,319653,2022-01-06,-0.11,-0.11621,-0.06311930241775665
94.28,522504,2022-01-07,0.19,0.20193,-0.06579468886246531
91.87,445570,2022-01-10,-1.41,-1.51,-0.08967499009116131
92.88,377210,2022-01-11,0.71,0.77032,-0.07966706302021409
93.05,273734,2022-01-12,0.17,0.18303,-0.07798256044391605
93.47,464087,2022-01-13,0.69,0.74369,-0.0738208481965914
91.27,477118,2022-01-14,-0.83,-0.90119,-0.09562029330162514
91.53,350592,2022-01-18,1.52,1.69,-0.0930439952437574
91.18,242317,2022-01-19,-0.62,-0.67538,-0.0965120887831945
89.18,231290,2022-01-20,-2.23,-2.44,-0.116329766151407
89.36,317522,2022-01-21,0.46,0.51744,-0.11454617518826793
91.37,586544,2022-01-24,3.27,3.71,-0.0946294094332144
89.7,379452,2022-01-25,0.11,0.12278,-0.11117717003567185
87.11,493116,2022-01-26,-3.17,-3.51,-0.13684106222750692
87.15,419275,2022-01-27,-0.88,-0.99966,-0.1364447086801427
89.94,523397,2022-01-28,1.72,1.95,-0.10879904875148638
92.87,555441,2022-01-31,3.71,4.16,-0.07976615140705501
92.84,613204,2022-02-01,0.29,0.31334,-0.08006341656757832
93.53,394128,2022-02-02,0.18,0.19282,-0.07322631787554501
90.05,679038,2022-02-03,-2.88,-3.1,-0.10770907649623473
94.59,820225,2022-02-04,0.63,0.6705,-0.06272294887039243
95.14,576660,2022-02-07,0.01,0.01051193,-0.057273087594133965
98.62,672638,2022-02-08,3.53,3.71,-0.02279032897344424
100.35,435921,2022-02-09,0.87,0.87455,-0.005648038049940629
98.95,642212,2022-02-10,0.24,0.24314,-0.019520412207689297
96.37,553202,2022-02-11,-2.38,-2.41,-0.04508521601268334
96.06,581585,2022-02-14,-1.06,-1.09,-0.048156956004756224
98.36,538245,2022-02-15,1.36,1.4,-0.025366627031311983
98.29,506992,2022-02-16,-0.1,-0.10164,-0.026060245739199295
96.95,472210,2022-02-17,-1.16,-1.18,-0.03933808957590168
96.38,338371,2022-02-18,-0.82,-0.84362,-0.04498612762584231
93.72,419124,2022-02-22,-1.92,-2.01,-0.0713436385255648
91.53,314066,2022-02-23,-2.74,-2.91,-0.0930439952437574
92.3,612760,2022-02-24,3.55,4.0,-0.08541418945699564
93.88,263709,2022-02-25,1.45,1.57,-0.0697582243361079
92.72,386507,2022-02-28,0.44,0.47681,-0.0812524772096711
90.51,557367,2022-03-01,-2.22,-2.39,-0.10315101070154575
93.8,340855,2022-03-02,3.11,3.43,-0.07055093143083635
93.08,463586,2022-03-03,-0.91,-0.96819,-0.07768529528339285
90.57,549075,2022-03-04,-1.52,-1.65,-0.10255648038049947
83.72,618808,2022-03-07,-6.6,-7.31,-0.17043202536662705
85.45,609637,2022-03-08,1.04,1.23,-0.15328973444312322
87.76,795405,2022-03-09,0.4,0.45788,-0.13040031708283784
86.87,566603,2022-03-10,0.67,0.77726,-0.13921918351169238
85.56,568443,2022-03-11,-1.74,-1.99,-0.15219976218787157
86.46,631542,2022-03-14,-0.31,-0.35727,-0.1432818073721761
88.63,671590,2022-03-15,1.37,1.57,-0.12177962742766557
92.68,552114,2022-03-16,2.34,2.59,-0.08164883075703522
94.33,387827,2022-03-17,2.21,2.4,-0.06529924692826006
93.65,495016,2022-03-18,0.38,0.40742,-0.07203725723345222
93.95,300677,2022-03-21,-0.31,-0.32888,-0.06906460562822037
92.56,249407,2022-03-22,-2.08,-2.2,-0.082837891399128
90.68,204691,2022-03-23,-1.7,-1.84,-0.10146650812524771
91.25,133790,2022-03-24,-0.06,-0.06571022,-0.0958184700753072
92.04,189712,2022-03-25,0.23,0.25052,-0.08799048751486316
91.75,245145,2022-03-28,-0.24,-0.2609,-0.0908640507332541
94.6,178429,2022-03-29,1.6,1.72,-0.0626238604835514
93.79,208565,2022-03-30,-0.25,-0.26584,-0.07065001981767727
90.53,324115,2022-03-31,-2.61,-2.8,-0.1029528339278637
90.23,175335,2022-04-01,-0.77,-0.84615,-0.10592548553309544
91.39,324020,2022-04-04,1.42,1.58,-0.09443123265953235
88.81,417791,2022-04-05,-2.12,-2.33,-0.11999603646452639
86.4,339593,2022-04-06,-1.5,-1.71,-0.14387633769322228
86.88,269272,2022-04-07,0.93,1.08,-0.13912009512485146
87.17,205330,2022-04-08,0.14,0.16086,-0.13624653190646052
86.85,374595,2022-04-11,0.1,0.11527,-0.13941736028537466
86.79,261163,2022-04-12,-1.18,-1.34,-0.14001189060642083
88.03,191690,2022-04-13,1.35,1.56,-0.12772493063812917
88.33,185570,2022-04-14,0.08,0.09065156,-0.12475227903289743
88.06,385126,2022-04-18,-0.01,-0.0113546,-0.12742766547760598
89.99,341525,2022-04-19,1.33,1.5,-0.10830360681728113
89.78,214635,2022-04-20,-0.71,-0.78462,-0.11038446294094328
89.01,250526,2022-04-21,-2.08,-2.28,-0.11801426872770504
86.25,295530,2022-04-22,-2.05,-2.32,-0.14536266349583826
87.56,370047,2022-04-25,1.77,2.06,-0.13238208481965907
85.29,392085,2022-04-26,-1.75,-2.01,-0.15487514863258023
86.55,399583,2022-04-27,0.26,0.30131,-0.14239001189060652
88.26,499023,2022-04-28,0.63,0.71893,-0.12544589774078474
82.16,1193072,2022-04-29,1.17,1.44,-0.18588981371383284
82.79,710566,2022-05-02,-0.08,-0.09653674,-0.17964724534284582
82.01,405432,2022-05-03,0.3,0.36715,-0.1873761395164486
83.42,385067,2022-05-04,1.11,1.35,-0.1734046769718589
79.75,581901,2022-05-05,-2.89,-3.5,-0.20977011494252873
76.31,798656,2022-05-06,-2.42,-3.07,-0.24385652001585412
75.84,668351,2022-05-09,-0.47,-0.61591,-0.24851367419738402
76.21,552246,2022-05-10,-0.51,-0.66475,-0.24484740388426485
74.81,547248,2022-05-11,-1.84,-2.4,-0.2587197780420135
77.49,680728,2022-05-12,3.39,4.57,-0.23216409036860886
79.85,570155,2022-05-13,1.7,2.18,-0.20877923107411822
79.42,469607,2022-05-16,-0.22,-0.27624,-0.21304003170828378
80.34,285020,2022-05-17,-0.06,-0.07462687,-0.20392390011890604
75.06,746936,2022-05-18,-3.14,-4.02,-0.2562425683709869
73.85,840107,2022-05-19,-0.58,-0.77926,-0.2682322631787555
75.58,723765,2022-05-20,0.89,1.19,-0.25108997225525176
74.19,457641,2022-05-23,-1.63,-2.15,-0.2648632580261594
72.56,405030,2022-05-24,-1.06,-1.44,-0.2810146650812525
73.68,363116,2022-05-25,1.94,2.7,-0.2699167657550534
75.72,299344,2022-05-26,1.11,1.49,-0.2497027348394768
77.25,409936,2022-05-27,1.51,1.99,-0.23454221165279432
77.78,412722,2022-05-31,1.1,1.43,-0.22929052715021803
77.5,233945,2022-06-01,-1.01,-1.29,-0.23206500198176772
80.05,300434,2022-06-02,2.04,2.62,-0.20679746333729687
80.08,382892,2022-06-03,0.68,0.85642,-0.20650019817677367
80.63,396319,2022-06-06,0.01,0.01240387,-0.20105033690051533
79.53,354694,2022-06-07,-0.29,-0.36332,-0.21195005945303214
78.91,328998,2022-06-08,-0.16,-0.20235,-0.21809353943717802
77.5,200226,2022-06-09,-0.88,-1.12,-0.23206500198176772
75.23,351160,2022-06-10,-0.91,-1.2,-0.25455806579468887
71.77,433783,2022-06-13,-1.18,-1.62,-0.2888426476416964
71.27,362705,2022-06-14,-0.92,-1.27,-0.2937970669837495
72.28,347150,2022-06-15,0.2,0.27747,-0.2837891399128022
68.73,577212,2022-06-16,-1.87,-2.65,-0.31896551724137934
71.38,738836,2022-06-17,2.32,3.36,-0.2927070947284979
72.07,364415,2022-06-21,-0.54,-0.7437,-0.28586999603646457
72.21,391341,2022-06-22,0.8,1.12,-0.2844827586206897
73.8,359414,2022-06-23,0.91,1.25,-0.26872770511296085
76.81,588042,2022-06-24,2.51,3.38,-0.23890210067380102
75.68,353060,2022-06-27,-1.22,-1.59,-0.25009908838684103
74.15,371639,2022-06-28,-1.82,-2.4,-0.2652596115735235
73.0,366319,2022-06-29,-0.97,-1.31,-0.2766547760602458
71.58,410021,2022-06-30,-0.51,-0.70745,-0.29072532699167664
71.5,327069,2022-07-01,-0.12,-0.16755,-0.2915180340864051
73.27,424967,2022-07-05,2.65,3.75,-0.27397938961553714
72.67,300535,2022-07-06,-0.98,-1.33,-0.27992469282600074
74.68,264221,2022-07-07,1.62,2.22,-0.2600079270709472
74.55,276965,2022-07-08,0.42,0.56657,-0.26129607609988115
74.22,269517,2022-07-11,-0.11,-0.14799,-0.2645659928656362
74.04,333116,2022-07-12,0.13,0.17589,-0.26634958382877527
73.85,261806,2022-07-13,0.69,0.94314,-0.2682322631787555
73.29,362684,2022-07-14,0.36,0.49362,-0.27378121284185486
73.35,292741,2022-07-15,-0.62,-0.83818,-0.2731866825208086
73.09,264808,2022-07-18,-1.1,-1.48,-0.2757629805786762
75.67,237436,2022-07-19,1.77,2.4,-0.25019817677368217
76.99,358603,2022-07-20,1.91,2.54,-0.23711850971066195
76.45,360153,2022-07-21,-0.41,-0.53344,-0.24246928260007927
76.4,511226,2022-07-22,-0.58,-0.75344,-0.24296472453428453
75.26,813851,2022-07-25,-0.99,-1.3,-0.2542608006341657
72.44,586541,2022-07-26,-1.53,-2.07,-0.2822037257233453
74.69,653167,2022-07-27,1.22,1.66,-0.2599088386841063
73.67,665392,2022-07-28,0.17,0.23129,-0.27001585414189455
74.01,508479,2022-07-29,0.4,0.5434,-0.26664684898929847
73.66,321816,2022-08-01,0.23,0.31322,-0.2701149425287357
72.31,337366,2022-08-02,-0.68,-0.93163,-0.283491874752279
74.13,253490,2022-08-03,1.33,1.83,-0.2654577883472058
73.81,293567,2022-08-04,-0.32,-0.43167,-0.2686286167261197
74.87,382872,2022-08-05,1.6,2.18,-0.2581252477209671
76.18,553352,2022-08-08,0.97,1.29,-0.24514466904478793
73.87,260582,2022-08-09,-2.02,-2.66,-0.2680340864050733
75.73,264536,2022-08-10,0.52,0.6914,-0.24960364645263577
76.22,229476,2022-08-11,-0.37,-0.48309,-0.2447483154974237
76.39,248397,2022-08-12,-0.06,-0.07848267,-0.24306381292112567
76.49,376249,2022-08-15,0.39,0.51248,-0.24207292905271505
77.94,478786,2022-08-16,1.73,2.27,-0.227705112960761
77.04,367430,2022-08-17,-0.13,-0.16846,-0.23662306777645659
77.43,206469,2022-08-18,0.45,0.58457,-0.23275862068965514
75.88,220306,2022-08-19,-1.1,-1.43,-0.2481173206500199
73.52,284225,2022-08-22,-1.1,-1.47,-0.27150217994451054
73.73,203344,2022-08-23,0.36,0.49066,-0.26942132382084816
74.65,264402,2022-08-24,0.87,1.18,-0.2603051922314704
75.96,234740,2022-08-25,1.46,1.96,-0.24732461355529134
73.28,271608,2022-08-26,-2.65,-3.49,-0.273880301228696
72.54,239465,2022-08-29,-0.07,-0.09640545,-0.28121284185493456
71.81,494408,2022-08-30,-1.36,-1.86,-0.2884462940943321
71.24,324365,2022-08-31,-1.24,-1.71,-0.2940943321442727
71.72,308611,2022-09-01,0.91,1.29,-0.2893380895759017
70.8,328346,2022-09-02,-1.9,-2.61,-0.2984542211652794
69.69,407994,2022-09-06,-1.6,-2.24,-0.30945303210463737
71.61,228306,2022-09-07,1.89,2.71,-0.29042806183115344
72.74,276733,2022-09-08,1.64,2.31,-0.27923107411811343
74.34,226274,2022-09-09,0.8,1.09,-0.2633769322235434
76.65,307425,2022-09-12,1.88,2.51,-0.24048751486325803
72.88,290391,2022-09-13,-1.75,-2.34,-0.2778438367023386
72.51,291908,2022-09-14,-0.74,-1.01,-0.28151010701545776
72.06,282053,2022-09-15,-0.17,-0.23536,-0.2859690844233056
71.0,612004,2022-09-16,-0.56,-0.78256,-0.2964724534284582
72.71,414307,2022-09-19,2.4,3.41,-0.27952833927863663
70.91,403716,2022-09-20,-0.92,-1.28,-0.2973642489100278
70.04,290322,2022-09-21,-1.07,-1.5,-0.30598493856520015
68.16,269947,2022-09-22,-1.9,-2.71,-0.32461355529131986
67.46,573020,2022-09-23,0.02,0.02965599,-0.3315497423701943
67.24,458215,2022-09-26,0.02,0.02975305,-0.3337296868806976
67.38,372677,2022-09-27,-0.66,-0.97002,-0.33234244946492275
69.81,419304,2022-09-28,2.12,3.13,-0.3082639714625446
68.64,441149,2022-09-29,-0.2,-0.29053,-0.3198573127229489
67.3,673740,2022-09-30,0.23,0.34293,-0.3331351565596512
69.1,343872,2022-10-03,0.88,1.29,-0.31529924692826006
72.79,374340,2022-10-04,2.34,3.32,-0.27873563218390796
75.2,387673,2022-10-05,3.49,4.87,-0.25485533095521207
75.22,328920,2022-10-06,0.66,0.88519,-0.2546571541815299
72.77,244268,2022-10-07,-1.39,-1.87,-0.27893380895759023
72.06,260691,2022-10-10,-0.85,-1.17,-0.2859690844233056
72.43,349387,2022-10-11,0.22,0.30467,-0.2823028141101862
72.42,293222,2022-10-12,-0.19,-0.26167,-0.28240190249702735
72.56,544420,2022-10-13,2.06,2.92,-0.2810146650812525
71.74,346989,2022-10-14,-1.39,-1.9,-0.2891399128022196
72.19,480327,2022-10-17,-0.86,-1.18,-0.2846809353943718
73.2,336870,2022-10-18,-0.23,-0.31322,-0.27467300832342445
72.68,305251,2022-10-19,-0.01,-0.01375705,-0.2798256044391597
71.05,268427,2022-10-20,-2.05,-2.8,-0.29597701149425293
72.66,234372,2022-10-21,1.8,2.54,-0.2800237812128419
74.05,270282,2022-10-24,0.78,1.06,-0.26625049544193424
75.71,342512,2022-10-25,1.41,1.9,-0.24980182322631794
75.55,327752,2022-10-26,0.35,0.46543,-0.25138723741577496
73.6,953540,2022-10-27,-2.31,-3.04,-0.2707094728497821
77.06,955175,2022-10-28,2.55,3.42,-0.23642489100277442
74.5,624189,2022-10-31,-1.75,-2.3,-0.2617915180340864
74.73,535230,2022-11-01,-1.0,-1.32,-0.25951248513674197
73.52,622625,2022-11-02,-0.86,-1.16,-0.27150217994451054
73.86,376052,2022-11-03,0.45,0.613,-0.26813317479191445
76.02,254007,2022-11-04,0.6,0.79554,-0.24673008323424495
74.71,232787,2022-11-07,-2.08,-2.71,-0.25971066191042413
74.56,279678,2022-11-08,-0.52,-0.69259,-0.26119698771304
72.25,312965,2022-11-09,-1.94,-2.61,-0.2840864050733254
77.21,463084,2022-11-10,2.12,2.82,-0.23493856520015866
81.61,521263,2022-11-11,4.01,5.17,-0.1913396749900912
80.51,320360,2022-11-14,-0.53,-0.654,-0.202239397542608
82.66,255458,2022-11-15,0.5,0.60857,-0.18093539437177963
80.58,257525,2022-11-16,-0.87,-1.07,-0.20154577883472058
80.98,252285,2022-11-17,1.56,1.96,-0.1975822433610781
85.63,653806,2022-11-18,2.78,3.36,-0.15150614347998426
84.47,408370,2022-11-21,-0.56,-0.65859,-0.16300039635354735
87.16,399992,2022-11-22,1.72,2.01,-0.13634562029330166
88.49,314738,2022-11-23,1.72,1.98,-0.12316686484344042
89.11,157304,2022-11-25,1.06,1.2,-0.11702338485929453
86.47,299399,2022-11-28,-1.99,-2.25,-0.14318271898533497
87.15,279411,2022-11-29,0.23,0.26461,-0.1364447086801427
89.59,355279,2022-11-30,2.02,2.31,-0.1122671422909235
90.17,223912,2022-12-01,0.42,0.46797,-0.10652001585414195
91.17,297083,2022-12-02,1.87,2.09,-0.09661117717003564
89.46,314491,2022-12-05,-0.44,-0.48943,-0.11355529131985742
88.09,397399,2022-12-06,-1.26,-1.41,-0.12713040031708278
87.79,339374,2022-12-07,-0.3,-0.34056,-0.13010305192231464
89.77,205425,2022-12-08,1.48,1.68,-0.11048355132778442
87.51,302181,2022-12-09,-1.3,-1.46,-0.13287752675386444
87.99,291899,2022-12-12,0.52,0.59449,-0.1281212841854935
88.54,375463,2022-12-13,-2.3,-2.53,-0.12267142290923494
87.68,306788,2022-12-14,-0.82,-0.92655,-0.1311930241775663
85.69,423975,2022-12-15,-0.57,-0.66079,-0.15091161315893786
84.43,594498,2022-12-16,-0.59,-0.69395,-0.16339674990091158
83.91,275346,2022-12-19,-0.98,-1.15,-0.16854934601664695
83.67,281136,2022-12-20,-0.24,-0.28602,-0.1709274673008323
85.84,264507,2022-12-21,0.4,0.46816,-0.14942528735632177
85.9,184206,2022-12-22,1.09,1.29,-0.14883075703527537
85.91,197508,2022-12-23,0.14,0.16323,-0.14873166864843446
87.1,158310,2022-12-27,0.82,0.95039,-0.13694015061434806
85.08,192000,2022-12-28,-1.99,-2.29,-0.1569560047562426
87.83,190547,2022-12-29,2.41,2.82,-0.12970669837495052
87.58,185293,2022-12-30,0.76,0.87537,-0.13218390804597702
88.61,263268,2023-01-03,-0.06,-0.06766663,-0.12197780420134763
91.43,291854,2023-01-04,1.78,1.99,-0.09403487911216801
90.22,371691,2023-01-05,-0.58,-0.63877,-0.10602457391993658
92.71,284743,2023-01-06,1.98,2.18,-0.08135156559651213
92.26,221796,2023-01-09,-0.25,-0.27024,-0.08581054300435986
91.88,260959,2023-01-10,0.11,0.11986,-0.08957590170432028
92.03,363623,2023-01-11,-0.14,-0.15189,-0.0880895759017043
91.95,345777,2023-01-12,-0.18,-0.19538,-0.08888228299643286
93.03,233169,2023-01-13,1.59,1.74,-0.0781807372175981
91.44,200092,2023-01-17,-1.17,-1.26,-0.09393579072532698
90.48,221130,2023-01-18,-0.96,-1.05,-0.10344827586206895
87.65,339782,2023-01-19,-2.41,-2.68,-0.13149028933808948
88.84,261845,2023-01-20,0.61,0.69137,-0.1196987713040032
90.41,188774,2023-01-23,1.09,1.22,-0.10414189456995648
90.6,157939,2023-01-24,0.6,0.66667,-0.10225921521997627
90.63,189391,2023-01-25,0.93,1.04,-0.10196195005945308
90.85,140718,2023-01-26,-0.3,-0.32913,-0.09978200554894978
91.6,276693,2023-01-27,1.3,1.44,-0.09235037653587008
92.83,404437,2023-01-30,1.85,2.03,-0.08016250495441934
95.9,539851,2023-01-31,2.87,3.09,-0.04974237019421324
97.4,482985,2023-02-01,1.8,1.88,-0.03487911216805384
96.11,547497,2023-02-02,-1.29,-1.32,-0.04766151407055097
93.49,1013983,2023-02-03,7.5,8.72,-0.07362267142290935
91.24,496495,2023-02-06,-1.26,-1.36,-0.09591755846214833
91.38,389178,2023-02-07,0.74,0.81642,-0.09453032104637338
90.49,354037,2023-02-08,0.68,0.75715,-0.10334918747522792
90.01,282729,2023-02-09,-1.79,-1.95,-0.10810543004359885
89.59,355940,2023-02-10,-0.36,-0.40022,-0.1122671422909235
91.42,257457,2023-02-13,1.49,1.66,-0.09413396749900915
90.88,242255,2023-02-14,-0.11,-0.12089,-0.09948474038842658
91.86,218544,2023-02-15,1.92,2.13,-0.08977407847800245
90.65,370699,2023-02-16,-0.18,-0.19817,-0.10176377328577091
91.03,251889,2023-02-17,0.63,0.6969,-0.0979984145858106
87.52,348550,2023-02-21,-2.55,-2.83,-0.1327784383670234
87.61,241962,2023-02-22,-0.15,-0.17092,-0.13188664288545382
87.93,186733,2023-02-23,-0.07,-0.07954545,-0.1287158145065398
87.97,256172,2023-02-24,1.07,1.23,-0.12831946095917557
87.96,206840,2023-02-27,-0.44,-0.49774,-0.1284185493460167
87.2,301974,2023-02-28,-0.54,-0.61545,-0.13594926674593732
88.41,270015,2023-03-01,1.22,1.4,-0.12395957193816887
89.36,215772,2023-03-02,1.65,1.88,-0.11454617518826793
89.99,225695,2023-03-03,0.27,0.30094,-0.10830360681728113
88.47,416395,2023-03-06,-1.52,-1.69,-0.12336504161712247
88.28,338546,2023-03-07,-0.23,-0.25986,-0.12524772096710268
88.9,265471,2023-03-08,0.62,0.70231,-0.1191042409829568
87.57,259964,2023-03-09,-1.51,-1.7,-0.13228299643281816
86.33,247444,2023-03-10,-1.24,-1.42,-0.1445699564011098
85.38,221084,2023-03-13,0.31,0.36441,-0.15398335315101075
86.38,289953,2023-03-14,-0.85,-0.97444,-0.14407451446690456
85.24,459161,2023-03-15,0.56,0.66131,-0.1553705905667856
86.98,270379,2023-03-16,2.67,3.17,-0.13812921125644073
86.0,425830,2023-03-17,-0.51,-0.58953,-0.14783987316686487
86.46,278458,2023-03-20,-0.42,-0.48343,-0.1432818073721761
87.73,370358,2023-03-21,0.18,0.2056,-0.13069758224336103
85.67,265682,2023-03-22,-1.57,-1.8,-0.15110978993261992
86.03,248332,2023-03-23,-0.02,-0.0232423,-0.14754260800634167
86.9,338297,2023-03-24,1.32,1.54,-0.13892191835116918
86.52,323387,2023-03-27,-0.98,-1.12,-0.1426872770511297
87.41,181108,2023-03-28,0.67,0.77242,-0.13386841062227517
87.57,184658,2023-03-29,-0.4,-0.4547,-0.13228299643281816
87.97,164652,2023-03-30,-0.23,-0.26077,-0.12831946095917557
90.24,197419,2023-03-31,1.69,1.91,-0.10582639714625452
91.61,246938,2023-04-03,1.53,1.7,-0.09225128814902894
90.68,277840,2023-04-04,-0.77,-0.84199,-0.10146650812524771
89.53,287206,2023-04-05,-0.5,-0.55537,-0.11286167261196989
88.39,225474,2023-04-06,-0.61,-0.68539,-0.12415774871185103
88.6,270457,2023-04-10,0.74,0.84225,-0.12207689258818877
88.67,333708,2023-04-11,-0.13,-0.1464,-0.12138327388030123
87.78,284991,2023-04-12,-1.46,-1.64,-0.13020214030915578
88.23,253379,2023-04-13,0.35,0.39827,-0.12574316290130794
87.9,301432,2023-04-14,-0.45,-0.50934,-0.129013079667063
86.89,279649,2023-04-17,-0.99,-1.13,-0.13902100673801032
87.76,256668,2023-04-18,0.59,0.67684,-0.13040031708283784
88.41,221780,2023-04-19,0.62,0.70623,-0.12395957193816887
88.73,274864,2023-04-20,0.36,0.40738,-0.12078874355925484
88.83,250842,2023-04-21,-0.08,-0.08997863,-0.11979785969084422
89.78,281632,2023-04-24,0.7,0.78581,-0.11038446294094328
86.14,296614,2023-04-25,-2.21,-2.5,-0.14645263575109002
86.14,361204,2023-04-26,0.28,0.32611,-0.14645263575109002
87.6,409975,2023-04-27,1.46,1.69,-0.13198573127229496
83.54,924512,2023-04-28,-1.72,-2.02,-0.17221561632976612
83.28,499391,2023-05-01,-0.16,-0.19175,-0.17479191438763375
81.25,534241,2023-05-02,-1.27,-1.54,-0.19490685691636944
80.98,429878,2023-05-03,-0.32,-0.3936,-0.1975822433610781
80.72,480167,2023-05-04,0.5,0.62329,-0.20015854141894573
82.63,424177,2023-05-05,0.82,1.0,-0.18123265953230283
82.01,210887,2023-05-08,-0.88,-1.06,-0.1873761395164486
80.31,285907,2023-05-09,-1.03,-1.27,-0.20422116527942924
79.46,344414,2023-05-10,-1.6,-1.97,-0.21264367816091967
79.33,249743,2023-05-11,-0.16,-0.20128,-0.21393182718985337
78.22,294575,2023-05-12,-1.27,-1.6,-0.22493063812921132
77.55,351884,2023-05-15,-1.18,-1.5,-0.23156956004756246
76.0,341305,2023-05-16,-0.91,-1.18,-0.24692826000792711
76.44,309638,2023-05-17,0.61,0.80443,-0.2425683709869204
76.89,370315,2023-05-18,0.21,0.27387,-0.23810939357907257
75.75,577617,2023-05-19,-0.86,-1.12,-0.2494054696789536
76.55,412696,2023-05-22,0.56,0.73694,-0.24147839873166865
76.01,272672,2023-05-23,-0.25,-0.32783,-0.24682917162108597
73.91,290975,2023-05-24,-2.12,-2.79,-0.2676377328577091
73.96,428537,2023-05-25,0.13,0.17608,-0.26714229092350383
74.65,237761,2023-05-26,0.73,0.98755,-0.2603051922314704
74.61,253931,2023-05-30,-0.11,-0.14722,-0.26070154577883475
73.83,465554,2023-05-31,-0.52,-0.69939,-0.26843043995243765
73.57,306188,2023-06-01,-0.07,-0.09505703,-0.2710067380103053
75.84,409759,2023-06-02,0.94,1.26,-0.24851367419738402
75.82,292166,2023-06-05,0.78,1.04,-0.2487118509710663
77.94,236894,2023-06-06,2.12,2.8,-0.227705112960761
78.87,373207,2023-06-07,0.51,0.65084,-0.21848989298454213
77.54,307221,2023-06-08,-1.25,-1.59,-0.2316686484344035
76.99,289156,2023-06-09,-0.47,-0.60676,-0.23711850971066195
76.23,449762,2023-06-12,-1.02,-1.32,-0.24464922711058257
