price,volume,date,change,changePercent,cumulativeReturn
107.51,6213581,2023-08-02,-0.77,-0.71112,0.0519569471624266
108.64,5085760,2023-08-03,1.64,1.53,0.06301369863013706
108.81,5621400,2023-08-04,0.1,0.09198786,0.06467710371819968
110.48,4887311,2023-08-07,0.61,0.5552,0.08101761252446193
109.69,5851909,2023-08-08,0.06,0.05472954,0.07328767123287672
109.69,4328573,2023-08-09,-0.1,-0.09108298,0.07328767123287672
109.03,7276458,2023-08-10,-1.28,-1.16,0.06682974559686894
108.09,5104405,2023-08-11,-0.81,-0.7438,0.0576320939334638
107.64,5305181,2023-08-14,-0.28,-0.25945,0.05322896281800382
106.55,6197554,2023-08-15,0.48,0.45253,0.042563600782778765
106.53,5953064,2023-08-16,0.46,0.43368,0.04236790606653629
105.05,5692762,2023-08-17,-2.38,-2.22,0.02788649706457913
104.81,5836067,2023-08-18,0.98,0.94385,0.025538160469667393
102.86,6697559,2023-08-21,-2.61,-2.47,0.0064579256360077775
101.46,9820097,2023-08-22,0.5,0.49525,-0.007240704500978579
98.75,20909068,2023-08-23,1.77,1.83,-0.03375733855185914
97.63,10310036,2023-08-24,-1.07,-1.08,-0.04471624266144825
98.84,7290611,2023-08-25,0.34,0.34518,-0.0328767123287671
99.63,6006590,2023-08-28,0.04,0.04016468,-0.025146771037182103
101.77,8641614,2023-08-29,1.74,1.74,-0.004207436399217279
102.1,4822098,2023-08-30,0.46,0.45258,-0.0009784735812133905
101.71,7046219,2023-08-31,-0.91,-0.88677,-0.004794520547945269
102.36,6359599,2023-09-01,0.39,0.38247,0.0015655577299411583
100.32,6698665,2023-09-05,-1.18,-1.16,-0.018395303326810275
100.18,6096014,2023-09-06,0.42,0.42101,-0.019765166340508733
97.93,9927060,2023-09-07,-0.33,-0.33584,-0.041780821917808186
97.67,6435533,2023-09-08,-0.43,-0.43833,-0.044324853228962846
96.79,7584681,2023-09-11,-1.54,-1.57,-0.05293542074363988
96.3,6307698,2023-09-12,-0.69,-0.71141,-0.05772994129158515
96.13,7140729,2023-09-13,-0.17,-0.17653,-0.05939334637964777
97.19,7075271,2023-09-14,0.47,0.48594,-0.049021526418786765
96.26,10467337,2023-09-15,-1.89,-1.93,-0.05812133072407044
95.51,6946299,2023-09-18,-0.49,-0.51042,-0.06545988258317026
94.62,9390096,2023-09-19,-0.42,-0.44192,-0.07416829745596865
94.04,10274669,2023-09-20,0.07,0.07449186,-0.07984344422700584
91.59,7960552,2023-09-21,-1.83,-1.96,-0.10381604696673186
90.85,9292847,2023-09-22,-0.73,-0.79712,-0.11105675146771044
90.6,8291657,2023-09-25,0.6,0.66667,-0.11350293542074374
90.17,8060479,2023-09-26,0.17,0.18889,-0.11771037181996091
89.42,7631009,2023-09-27,-1.14,-1.26,-0.12504892367906062
89.63,16315559,2023-09-28,0.53,0.59484,-0.12299412915851282
95.62,34935390,2023-09-29,-3.75,-3.77,-0.06438356164383563
94.56,12776338,2023-10-02,-1.64,-1.7,-0.07475538160469664
95.09,10964320,2023-10-03,0.77,0.81637,-0.06956947162426619
95.89,8045393,2023-10-04,0.31,0.32434,-0.06174168297455973
95.79,7429982,2023-10-05,0.0,0.0,-0.06272015655577301
97.11,8532939,2023-10-06,1.32,1.38,-0.049804305283757344
96.88,5964219,2023-10-09,0.1,0.10333,-0.052054794520548064
97.62,8499017,2023-10-10,0.37,0.38046,-0.044814090019569486
98.65,7642891,2023-10-11,0.34,0.34584,-0.03473581213307242
99.25,10705166,2023-10-12,-0.29,-0.29134,-0.02886497064579263
99.91,8784716,2023-10-13,0.325,0.32132,-0.022407045009784743
102.04,10845424,2023-10-16,2.32,2.33,-0.0015655577299412693
103.01,9253760,2023-10-17,1.04,1.02,0.007925636007827919
103.77,8757335,2023-10-18,0.8,0.77693,0.015362035225048754
103.05,8391080,2023-10-19,-0.72,-0.69384,0.008317025440313097
102.67,7823499,2023-10-20,-0.65,-0.62911,0.004598825831702458
102.81,5966147,2023-10-23,0.68,0.66582,0.005968688845401138
105.18,9252448,2023-10-24,1.52,1.47,0.02915851272015657
103.54,7054680,2023-10-25,-0.92,-0.88072,0.013111545988258255
100.02,11222560,2023-10-26,-2.16,-2.11,-0.021330724070450113
97.98,9602699,2023-10-27,-1.8,-1.8,-0.04129158512720155
101.8,8206720,2023-10-30,2.8,2.83,-0.00391389432485334
102.77,6558458,2023-10-31,1.37,1.35,0.005577299412915737
100.88,7272370,2023-11-01,-1.67,-1.63,-0.012915851272015777
105.08,8135111,2023-11-02,3.03,2.97,0.02818003913894329
107.06,7567959,2023-11-03,0.63,0.59194,0.047553816046966624
107.25,5231865,2023-11-06,0.29,0.27113,0.049412915851271944
109.36,7745848,2023-11-07,2.04,1.9,0.07005870841487272
109.39,8639736,2023-11-08,0.02,0.01828655,0.07035225048923666
107.0,9154218,2023-11-09,-2.82,-2.57,0.046966731898238745
106.11,8897927,2023-11-10,-1.23,-1.15,0.03825831702544025
104.2,7055631,2023-11-13,-1.17,-1.11,0.019569471624266255
105.75,9674819,2023-11-14,0.19,0.17999,0.03473581213307231
107.82,11140831,2023-11-15,1.0,0.93615,0.05499021526418768
107.61,5386979,2023-11-16,0.51,0.47619,0.05293542074363988
105.96,6353975,2023-11-17,-2.1,-1.94,0.03679060665362033
106.32,6198621,2023-11-20,0.32,0.30189,0.04031311154598827
106.55,5803549,2023-11-21,0.38,0.35792,0.042563600782778765
107.92,6280910,2023-11-22,0.42,0.3907,0.05596868884540118
107.64,2443610,2023-11-24,0.14,0.13023,0.05322896281800382
107.96,5785038,2023-11-27,0.3,0.27866,0.05636007827788636
108.75,7287568,2023-11-28,0.18,0.16579,0.06409001956947158
110.37,9601810,2023-11-29,-0.43,-0.38809,0.0799412915851272
110.27,8690871,2023-11-30,-0.26,-0.23523,0.07896281800391391
113.48,8051815,2023-12-01,3.15,2.86,0.11037181996086098
115.15,10086580,2023-12-04,2.07,1.83,0.12671232876712324
115.41,6959966,2023-12-05,0.75,0.65411,0.1292563600782779
116.11,6316960,2023-12-06,0.11,0.09482759,0.13610567514677108
114.81,7294460,2023-12-07,0.69,0.60463,0.123385518590998
115.91,6122150,2023-12-08,1.41,1.23,0.1341487279843443
118.61,7972751,2023-12-11,0.82,0.69615,0.16056751467710373
119.64,7378379,2023-12-12,-0.04,-0.03342246,0.17064579256360068
121.17,8182887,2023-12-13,1.82,1.52,0.18561643835616426
121.02,9590510,2023-12-14,-0.42,-0.34585,0.18414872798434434
121.55,13633278,2023-12-15,0.62,0.51269,0.1893346379647749
121.14,6874837,2023-12-18,-0.27,-0.22239,0.18532289628180032
122.64,7697272,2023-12-19,0.9,0.73928,0.19999999999999996
121.43,9176621,2023-12-20,0.3,0.24767,0.18816046966731892
122.53,16533347,2023-12-21,0.23,0.18806,0.19892367906066544
108.04,46666188,2023-12-22,-0.22,-0.20321,0.05714285714285716
108.02,12846721,2023-12-26,-0.28,-0.25854,0.05694716242661446
107.13,10157852,2023-12-27,-1.21,-1.12,0.048238747553815964
108.82,9352902,2023-12-28,1.61,1.5,0.06477495107632092
108.57,7667522,2023-12-29,-0.39,-0.35793,0.0623287671232875
