price,volume,date,change,changePercent,cumulativeReturn
10.33,2550602,2023-01-20,0.21,2.08,-0.4630977130977131
10.58,1676155,2023-01-23,0.2,1.93,-0.4501039501039501
10.34,1701835,2023-01-24,0.09,0.87805,-0.4625779625779626
10.41,2488645,2023-01-25,0.275,2.71,-0.4589397089397089
10.45,2723902,2023-01-26,-0.09,-0.85389,-0.4568607068607069
10.71,1952413,2023-01-27,0.28,2.68,-0.4433471933471933
10.65,2371647,2023-01-30,0.09,0.85227,-0.44646569646569645
10.9,2085902,2023-01-31,0.24,2.25,-0.43347193347193336
11.17,3026089,2023-02-01,0.23,2.1,-0.41943866943866936
11.18,2780093,2023-02-02,-0.11,-0.97431,-0.41891891891891886
11.12,2716434,2023-02-03,0.12,1.09,-0.422037422037422
10.78,3012508,2023-02-06,-0.145,-1.33,-0.43970893970893965
10.79,2572608,2023-02-07,-0.01,-0.09259259,-0.43918918918918914
9.88,8407775,2023-02-08,-1.08,-9.85,-0.4864864864864864
9.61,5382793,2023-02-09,-0.39,-3.9,-0.5005197505197505
9.33,3228144,2023-02-10,-0.13,-1.37,-0.515072765072765
9.45,2393212,2023-02-13,0.13,1.39,-0.5088357588357588
9.38,1564690,2023-02-14,0.05,0.53591,-0.5124740124740124
9.58,3211556,2023-02-15,0.32,3.46,-0.502079002079002
9.21,5505050,2023-02-16,-0.17,-1.81,-0.5213097713097712
9.31,2027212,2023-02-17,0.15,1.64,-0.5161122661122661
8.89,2915838,2023-02-21,-0.26,-2.84,-0.5379417879417878
8.86,2016441,2023-02-22,-0.02,-0.22523,-0.5395010395010396
8.84,3147729,2023-02-23,-0.07,-0.78563,-0.5405405405405406
8.56,1922829,2023-02-24,-0.08,-0.92593,-0.555093555093555
8.54,2447574,2023-02-27,-0.15,-1.73,-0.5561330561330562
8.8,2480958,2023-02-28,0.22,2.56,-0.5426195426195426
8.69,1617905,2023-03-01,-0.1,-1.14,-0.5483367983367984
8.83,1538018,2023-03-02,0.21,2.44,-0.5410602910602911
8.92,2374238,2023-03-03,0.07,0.79096,-0.5363825363825363
8.5,2870172,2023-03-06,-0.44,-4.92,-0.5582120582120582
8.39,2822169,2023-03-07,-0.18,-2.1,-0.5639293139293139
8.36,2783439,2023-03-08,-0.04,-0.47619,-0.5654885654885655
8.17,2712600,2023-03-09,-0.18,-2.16,-0.5753638253638254
7.85,3813085,2023-03-10,-0.3,-3.68,-0.591995841995842
7.26,5046100,2023-03-13,-0.27,-3.59,-0.6226611226611227
7.37,4036977,2023-03-14,-0.17,-2.25,-0.6169438669438669
7.17,6783704,2023-03-15,0.02,0.27972,-0.6273388773388773
7.63,6444155,2023-03-16,0.4,5.53,-0.6034303534303533
7.71,6231277,2023-03-17,0.12,1.58,-0.5992723492723493
7.71,5271177,2023-03-20,-0.04,-0.51613,-0.5992723492723493
7.85,2870567,2023-03-21,-0.05,-0.63291,-0.591995841995842
7.81,3773693,2023-03-22,0.03,0.3856,-0.594074844074844
8.0,5174414,2023-03-23,0.07,0.88272,-0.5841995841995842
7.9,3211387,2023-03-24,-0.03,-0.37831,-0.5893970893970893
8.0,2700831,2023-03-27,0.03,0.37641,-0.5841995841995842
8.04,1937818,2023-03-28,-0.01,-0.12422,-0.5821205821205822
8.36,1993335,2023-03-29,0.19,2.33,-0.5654885654885655
8.37,3901592,2023-03-30,-0.09,-1.06,-0.564968814968815
8.53,2530094,2023-03-31,0.06,0.70838,-0.5566528066528067
8.5,3211611,2023-04-03,-0.02,-0.23474,-0.5582120582120582
8.37,2185890,2023-04-04,-0.13,-1.53,-0.564968814968815
8.17,2837072,2023-04-05,-0.12,-1.45,-0.5753638253638254
8.15,1758509,2023-04-06,0.05,0.61728,-0.5764033264033264
8.3,2652006,2023-04-10,0.2,2.47,-0.5686070686070686
8.31,1668366,2023-04-11,-0.04,-0.47904,-0.568087318087318
8.18,2014839,2023-04-12,-0.21,-2.5,-0.5748440748440748
8.29,2650700,2023-04-13,0.01,0.12077,-0.5691268191268191
8.32,1141476,2023-04-14,-0.03,-0.35928,-0.5675675675675675
8.19,1770328,2023-04-17,-0.08,-0.96735,-0.5743243243243243
8.28,1369068,2023-04-18,0.0,0.0,-0.5696465696465696
8.16,1316927,2023-04-19,-0.05,-0.60901,-0.5758835758835759
8.01,1132135,2023-04-20,-0.05,-0.62035,-0.5836798336798337
8.02,1190970,2023-04-21,-0.02,-0.24876,-0.5831600831600832
8.09,1449809,2023-04-24,0.07,0.87282,-0.5795218295218295
7.8,2306694,2023-04-25,-0.2,-2.5,-0.5945945945945945
7.87,1655730,2023-04-26,0.07,0.89744,-0.590956340956341
7.95,1728171,2023-04-27,0.08,1.02,-0.5867983367983367
8.04,1541429,2023-04-28,0.11,1.39,-0.5821205821205822
7.82,2529481,2023-05-01,-0.19,-2.37,-0.5935550935550935
7.62,3016011,2023-05-02,-0.01,-0.13106,-0.6039501039501038
7.7,2018685,2023-05-03,0.1,1.32,-0.5997920997920998
7.51,1983361,2023-05-04,-0.14,-1.83,-0.6096673596673596
7.83,2055077,2023-05-05,0.17,2.22,-0.593035343035343
7.82,3575797,2023-05-08,-0.09,-1.14,-0.5935550935550935
7.39,5548009,2023-05-09,0.12,1.65,-0.6159043659043659
7.03,8108434,2023-05-10,-0.45,-6.02,-0.6346153846153846
7.08,8095427,2023-05-11,0.04,0.56818,-0.632016632016632
6.99,6029246,2023-05-12,-0.1,-1.41,-0.6366943866943866
7.08,4490378,2023-05-15,0.12,1.72,-0.632016632016632
6.8,4769829,2023-05-16,-0.18,-2.58,-0.6465696465696466
6.88,3520169,2023-05-17,0.06,0.87977,-0.6424116424116424
7.07,3068668,2023-05-18,0.17,2.46,-0.6325363825363826
6.81,7901589,2023-05-19,-0.09,-1.3,-0.646049896049896
6.81,3089342,2023-05-22,-0.02,-0.29283,-0.646049896049896
6.81,3998628,2023-05-23,0.03,0.44248,-0.646049896049896
6.55,4188063,2023-05-24,-0.27,-3.96,-0.6595634095634095
6.47,2310085,2023-05-25,-0.12,-1.82,-0.6637214137214137
6.51,2452681,2023-05-26,0.01,0.15385,-0.6616424116424116
6.495,136673,2023-05-30,-0.095,-1.44,-0.6624220374220373
6.58,4730863,2023-05-31,-0.03,-0.45386,-0.658004158004158
6.71,4618625,2023-06-01,0.11,1.67,-0.6512474012474012
7.12,3846401,2023-06-02,0.24,3.49,-0.6299376299376299
6.88,3439114,2023-06-05,-0.17,-2.41,-0.6424116424116424
7.1,3215380,2023-06-06,0.21,3.05,-0.630977130977131
7.1,3601599,2023-06-07,-0.02,-0.2809,-0.630977130977131
6.91,2933794,2023-06-08,-0.21,-2.95,-0.6408523908523909
6.85,2855953,2023-06-09,-0.1,-1.44,-0.6439708939708939
6.96,3115942,2023-06-12,0.06,0.86957,-0.6382536382536382
6.92,2189927,2023-06-13,-0.13,-1.84,-0.6403326403326404
7.06,3467910,2023-06-14,0.07,1.0,-0.6330561330561331
7.14,2902631,2023-06-15,0.1,1.42,-0.6288981288981289
7.2,3218882,2023-06-16,0.0,0.0,-0.6257796257796258
6.92,3356797,2023-06-20,-0.22,-3.08,-0.6403326403326404
6.86,3079661,2023-06-21,-0.03,-0.43541,-0.6434511434511434
6.79,2120612,2023-06-22,-0.07,-1.02,-0.6470893970893971
6.56,3812978,2023-06-23,0.05,0.76805,-0.659043659043659
6.64,2336396,2023-06-26,0.04,0.60606,-0.6548856548856549
6.74,1959599,2023-06-27,0.05,0.74738,-0.6496881496881497
6.61,3188773,2023-06-28,-0.08,-1.2,-0.6564449064449064
6.63,2339024,2023-06-29,0.04,0.60698,-0.6554054054054054
6.71,2872787,2023-06-30,0.01,0.14925,-0.6512474012474012
6.8,1905787,2023-07-03,0.06,0.89021,-0.6465696465696466
6.69,2782608,2023-07-05,-0.07,-1.04,-0.6522869022869022
6.65,2026837,2023-07-06,0.06,0.91047,-0.6543659043659042
6.8,3020565,2023-07-07,0.14,2.1,-0.6465696465696466
6.91,2105671,2023-07-10,0.07,1.02,-0.6408523908523909
7.23,3045687,2023-07-11,0.26,3.73,-0.6242203742203742
7.33,2415887,2023-07-12,-0.03,-0.40761,-0.619022869022869
7.21,2125490,2023-07-13,-0.16,-2.17,-0.6252598752598753
7.02,2603586,2023-07-14,-0.2,-2.77,-0.6351351351351351
7.1,2451646,2023-07-17,0.1,1.43,-0.630977130977131
7.41,3739641,2023-07-18,0.25,3.49,-0.6148648648648648
7.73,3629495,2023-07-19,0.3,4.04,-0.5982328482328482
7.49,3825563,2023-07-20,-0.24,-3.1,-0.6107068607068606
7.39,2101884,2023-07-21,-0.17,-2.25,-0.6159043659043659
7.43,2264981,2023-07-24,0.03,0.40541,-0.6138253638253638
7.24,2777090,2023-07-25,-0.19,-2.56,-0.6237006237006237
7.39,2173823,2023-07-26,0.13,1.79,-0.6159043659043659
7.23,2637875,2023-07-27,-0.24,-3.21,-0.6242203742203742
7.29,1859022,2023-07-28,-0.05,-0.6812,-0.6211018711018711
7.42,2914215,2023-07-31,0.08,1.09,-0.6143451143451143
7.28,2469167,2023-08-01,-0.1,-1.36,-0.6216216216216216
7.06,2798541,2023-08-02,-0.12,-1.67,-0.6330561330561331
7.2,2184410,2023-08-03,0.08,1.12,-0.6257796257796258
7.2,2520370,2023-08-04,-0.02,-0.27701,-0.6257796257796258
7.06,5740340,2023-08-07,-0.17,-2.35,-0.6330561330561331
7.1,3836913,2023-08-08,0.04,0.56657,-0.630977130977131
7.15,3943140,2023-08-09,0.09,1.27,-0.6283783783783783
7.26,3909153,2023-08-10,0.01,0.13793,-0.6226611226611227
7.15,2596403,2023-08-11,-0.01,-0.13966,-0.6283783783783783
7.17,3291990,2023-08-14,0.09,1.27,-0.6273388773388773
7.07,2487374,2023-08-15,0.02,0.28369,-0.6325363825363826
7.13,2782483,2023-08-16,0.03,0.42254,-0.6294178794178794
7.05,10126362,2023-08-17,-0.12,-1.67,-0.6335758835758836
7.15,6088435,2023-08-18,0.2,2.88,-0.6283783783783783
6.73,4409517,2023-08-21,-0.4,-5.61,-0.6502079002079002
6.55,4337016,2023-08-22,-0.11,-1.65,-0.6595634095634095
6.49,3420688,2023-08-23,0.06,0.93313,-0.6626819126819126
6.47,2652036,2023-08-24,-0.01,-0.15432,-0.6637214137214137
6.51,2319198,2023-08-25,-0.03,-0.45872,-0.6616424116424116
6.79,3172496,2023-08-28,0.23,3.51,-0.6470893970893971
6.94,2299411,2023-08-29,0.17,2.51,-0.6392931392931392
6.92,2303341,2023-08-30,-0.01,-0.1443,-0.6403326403326404
6.89,2311126,2023-08-31,-0.06,-0.86331,-0.6418918918918919
7.06,2626298,2023-09-01,0.08,1.15,-0.6330561330561331
6.93,3375251,2023-09-05,-0.08,-1.14,-0.6398128898128899
6.77,3456541,2023-09-06,-0.14,-2.03,-0.6481288981288982
6.61,5012737,2023-09-07,-0.13,-1.93,-0.6564449064449064
6.63,2539002,2023-09-08,-0.01,-0.1506,-0.6554054054054054
6.53,3338203,2023-09-11,-0.15,-2.25,-0.6606029106029105
6.61,2582643,2023-09-12,0.06,0.91603,-0.6564449064449064
6.62,4231471,2023-09-13,0.01,0.15129,-0.6559251559251559
6.78,3282248,2023-09-14,0.09,1.35,-0.6476091476091476
6.71,4379572,2023-09-15,-0.07,-1.03,-0.6512474012474012
6.51,3407874,2023-09-18,-0.21,-3.12,-0.6616424116424116
6.55,2477474,2023-09-19,0.04,0.61444,-0.6595634095634095
6.48,2149048,2023-09-20,-0.12,-1.82,-0.6632016632016631
6.37,3138072,2023-09-21,-0.07,-1.09,-0.6689189189189189
6.31,2849420,2023-09-22,-0.08,-1.25,-0.672037422037422
6.03,4283849,2023-09-25,-0.24,-3.83,-0.6865904365904365
5.98,6758374,2023-09-26,-0.03,-0.49917,-0.6891891891891891
5.97,6180532,2023-09-27,-0.03,-0.5,-0.6897089397089398
6.1,3466458,2023-09-28,0.14,2.35,-0.682952182952183
6.38,3783685,2023-09-29,0.11,1.75,-0.6683991683991684
6.23,2970644,2023-10-02,-0.13,-2.04,-0.6761954261954262
6.08,2479222,2023-10-03,-0.01,-0.1642,-0.683991683991684
6.14,2858959,2023-10-04,0.04,0.65574,-0.6808731808731809
6.11,2162984,2023-10-05,0.0,0.0,-0.6824324324324325
6.17,3367620,2023-10-06,0.1,1.65,-0.6793139293139293
6.25,1711860,2023-10-09,0.15,2.46,-0.6751559251559252
6.14,3476006,2023-10-10,-0.14,-2.23,-0.6808731808731809
6.28,2505931,2023-10-11,0.12,1.95,-0.6735966735966736
6.18,2983709,2023-10-12,-0.08,-1.28,-0.6787941787941788
6.21,2426282,2023-10-13,0.04,0.6483,-0.6772349272349272
6.52,3340316,2023-10-16,0.23,3.66,-0.661122661122661
6.89,4568240,2023-10-17,0.43,6.66,-0.6418918918918919
6.79,2398371,2023-10-18,-0.07,-1.02,-0.6470893970893971
6.84,3645999,2023-10-19,0.0701,1.04,-0.6444906444906444
6.76,2233482,2023-10-20,-0.1,-1.46,-0.6486486486486487
6.65,2841174,2023-10-23,-0.05,-0.74627,-0.6543659043659042
6.72,2347968,2023-10-24,0.03,0.44843,-0.6507276507276507
6.73,1623581,2023-10-25,0.07,1.05,-0.6502079002079002
6.73,3566738,2023-10-26,0.02,0.29806,-0.6502079002079002
6.16,6960102,2023-10-27,-0.57,-8.47,-0.6798336798336798
6.35,3693368,2023-10-30,0.12,1.93,-0.6699584199584199
6.43,3259735,2023-10-31,0.11,1.74,-0.6658004158004158
6.36,2942287,2023-11-01,-0.07,-1.09,-0.6694386694386694
6.59,2891432,2023-11-02,0.15,2.33,-0.6574844074844075
6.82,2752991,2023-11-03,0.11,1.64,-0.6455301455301454
6.66,3136255,2023-11-06,-0.15,-2.2,-0.6538461538461537
6.7,3881024,2023-11-07,0.03,0.44978,-0.6517671517671517
7.0,7892187,2023-11-08,0.32,4.79,-0.6361746361746361
6.77,3062363,2023-11-09,-0.3,-4.24,-0.6481288981288982
6.93,2897829,2023-11-10,0.16,2.36,-0.6398128898128899
6.58,4970780,2023-11-13,-0.26,-3.8,-0.658004158004158
7.15,4607441,2023-11-14,0.35,5.15,-0.6283783783783783
7.45,4100511,2023-11-15,0.27,3.76,-0.6127858627858627
7.22,3271895,2023-11-16,-0.19,-2.56,-0.6247401247401247
7.3,2271569,2023-11-17,-0.03,-0.40928,-0.6205821205821205
7.33,2363959,2023-11-20,-0.01,-0.13624,-0.619022869022869
7.22,2604258,2023-11-21,-0.02,-0.27624,-0.6247401247401247
7.3,1849972,2023-11-22,0.06,0.82873,-0.6205821205821205
7.35,2353773,2023-11-24,0.07,0.96154,-0.617983367983368
7.47,3960696,2023-11-27,0.17,2.33,-0.6117463617463617
7.54,5911720,2023-11-28,0.11,1.48,-0.6081081081081081
7.66,4513638,2023-11-29,0.03,0.39318,-0.6018711018711018
7.66,2797099,2023-11-30,-0.02,-0.26042,-0.6018711018711018
8.06,3844176,2023-12-01,0.44,5.77,-0.581081081081081
8.04,2831520,2023-12-04,0.04,0.5,-0.5821205821205822
7.78,3650754,2023-12-05,-0.16,-2.02,-0.5956340956340955
7.89,3076479,2023-12-06,0.05,0.63776,-0.58991683991684
7.95,3161342,2023-12-07,0.11,1.4,-0.5867983367983367
7.97,1735042,2023-12-08,0.05,0.63131,-0.5857588357588357
8.05,2389056,2023-12-11,0.07,0.87719,-0.5816008316008315
7.82,3045824,2023-12-12,-0.2,-2.49,-0.5935550935550935
8.18,3762361,2023-12-13,0.37,4.74,-0.5748440748440748
8.12,4141263,2023-12-14,-0.18,-2.17,-0.577962577962578
8.19,6098792,2023-12-15,0.06,0.73801,-0.5743243243243243
8.59,5024038,2023-12-18,0.42,5.14,-0.5535343035343034
8.91,3830162,2023-12-19,0.26,3.01,-0.5369022869022868
8.67,3462556,2023-12-20,-0.13,-1.48,-0.5493762993762994
8.8,4796468,2023-12-21,0.04,0.45662,-0.5426195426195426
8.49,4996871,2023-12-22,0.06,0.71174,-0.5587318087318087
8.45,2635862,2023-12-26,-0.08,-0.93787,-0.5608108108108107
8.4,6958107,2023-12-27,-0.05,-0.59172,-0.5634095634095633
8.5,1986236,2023-12-28,0.1,1.19,-0.5582120582120582
8.35,2245362,2023-12-29,-0.11,-1.3,-0.566008316008316
