date,BTC,ETH,BTC Volume in USD,ETH Volume in USD
2018-07-10 04:00:00,6343.17,432.69,36316740.56593819,12752759.22259592
2018-07-11 04:00:00,6345.18,440.95,19771652.086649936,5182252.283588969
2018-07-12 04:00:00,6245.0,437.95,19153571.219294503,6216771.283904621
2018-07-13 04:00:00,6245.0,437.95,0.0,0.0
2018-07-14 04:00:00,6213.34,430.04,181756.1987688061,226303.5991558992
2018-07-15 04:00:00,6355.0,447.02,4730611.102322656,2659156.265309674
2018-07-16 04:00:00,6739.98,478.87,20573621.970490176,8547585.735153234
2018-07-17 04:00:00,7455.0,505.89,41631287.46952378,17612621.58875345
2018-07-18 04:00:00,7319.48,474.88,26646067.77441277,10363942.053422362
2018-07-19 04:00:00,7452.63,464.9,29968537.390449792,9316214.946463022
2018-07-20 04:00:00,7283.12,455.95,20770774.483274635,10898196.9544061
2018-07-21 04:00:00,7417.79,460.28,3818136.70871972,1730005.3799145387
2018-07-22 04:00:00,7618.85,464.57,7582046.73329292,3367256.069782356
2018-07-23 04:00:00,7746.56,449.6,24838702.098031327,4444342.256547488
2018-07-24 04:00:00,8350.37,478.73,39705393.5400108,8720468.856540494
2018-07-25 04:00:00,8220.93,475.35,29306146.40700213,3915350.235357255
2018-07-26 04:00:00,7873.46,462.87,30326868.364080444,5598993.58044148
2018-07-27 04:00:00,7873.46,462.87,0.0,0.0
2018-07-28 04:00:00,7873.46,462.87,0.0,0.0
2018-07-29 04:00:00,8172.32,464.18,6145674.949800234,1359884.2068587856
2018-07-30 04:00:00,8110.25,450.57,24081109.32128848,8059047.814649048
2018-07-31 04:00:00,7532.57,416.6,26711725.723911915,8665209.96484492
2018-08-01 04:00:00,7645.43,420.6,15764873.43499631,12212093.255360745
2018-08-02 04:00:00,7645.43,420.6,0.0,0.0
2018-08-03 04:00:00,7645.43,420.6,0.0,0.0
2018-08-04 04:00:00,7000.0,408.08,12009765.865482,2537143.592369233
2018-08-05 04:00:00,7094.08,410.85,4868907.735675997,1836067.806614003
2018-08-06 04:00:00,6935.87,404.8,13656750.158491649,4721038.659916128
2018-08-07 04:00:00,6588.97,376.74,19254608.43405976,7134991.680099793
2018-08-08 04:00:00,6320.19,358.87,34501287.55054307,12507038.72160931
2018-08-09 04:00:00,6467.92,360.32,19492720.248010617,5408478.392723418
2018-08-10 04:00:00,6467.92,360.32,0.0,0.0
2018-08-11 04:00:00,6115.0,318.5,317441.8084367665,586232.251890285
2018-08-12 04:00:00,6346.43,319.83,9297020.744042289,7396011.049597632
2018-08-13 04:00:00,5988.18,267.72,33890317.72677084,23191247.73246544
2018-08-14 04:00:00,6304.99,285.63,27291843.08262292,19914462.505761866
2018-08-15 04:00:00,6283.4,281.45,26665343.542210277,12667590.150004458
2018-08-16 04:00:00,6420.52,297.48,17565817.70781903,7212745.710525621
2018-08-17 04:00:00,6526.19,312.64,22425122.01600764,20333613.573114414
2018-08-18 04:00:00,6345.52,291.3,8190761.928935129,5843755.296774963
2018-08-19 04:00:00,6488.53,300.79,6632678.730248275,7788167.275728347
2018-08-20 04:00:00,6310.92,276.26,19250251.97835534,8030798.055150684
2018-08-21 04:00:00,6731.63,291.68,24314037.280531067,8065664.561686093
2018-08-22 04:00:00,6401.23,271.54,30919137.2405604,17384548.611036856
2018-08-23 04:00:00,6490.0,273.8,18940080.464895293,6778011.843542928
2018-08-24 04:00:00,6733.7,280.4,23114122.872924183,5673705.320687836
2018-08-25 04:00:00,6614.01,271.31,6659060.2866365705,2410981.1543735517
2018-08-26 04:00:00,6672.8,272.17,6689169.427490943,2092707.744125432
2018-08-27 04:00:00,6871.09,283.45,27869907.4454882,6755541.019778378
2018-08-28 04:00:00,7030.87,291.15,28222502.29820801,5577574.792068088
2018-08-29 04:00:00,7024.17,286.73,18705277.900623426,4936459.695754994
2018-08-30 04:00:00,6960.89,280.54,23035271.910537284,5213392.407465716
2018-08-31 04:00:00,7054.18,288.11,18579079.192079347,3958517.2452574777
2018-09-01 04:00:00,7182.17,296.34,7463355.241793097,4460869.013139007
2018-09-02 04:00:00,7250.45,291.82,8789523.067389,2537049.560854432
2018-09-03 04:00:00,7256.15,287.81,10876642.519443234,4451121.303801661
2018-09-04 04:00:00,7360.0,284.18,26722012.659742944,7978442.670614229
2018-09-05 04:00:00,6415.88,227.44,47596460.847507946,18110375.88859182
2018-09-06 04:00:00,6495.18,230.25,24472288.00513096,13765761.811602805
2018-09-07 04:00:00,6426.07,216.22,14322438.91131979,10305726.138307564
2018-09-08 04:00:00,6177.75,188.94,14152035.428731006,18942176.58941654
2018-09-09 04:00:00,6177.75,188.94,0.0,0.0
2018-09-10 04:00:00,6346.95,195.0,13760561.393690446,7016899.80376125
2018-09-11 04:00:00,6255.37,176.81,13411063.296052571,9056107.091261616
2018-09-12 04:00:00,6384.05,189.54,14267782.485494262,14749008.23555834
2018-09-13 04:00:00,6555.0,218.74,15271010.882536191,12127013.00439414
2018-09-14 04:00:00,6555.0,218.74,0.0,0.0
2018-09-15 04:00:00,6493.08,213.83,278610.6234698161,278098.7452768409
2018-09-16 04:00:00,6511.22,222.93,3180905.033169363,3368197.48699282
2018-09-17 04:00:00,6232.6,194.03,17830381.405744426,10067628.488716336
2018-09-18 04:00:00,6354.78,212.64,14566609.0042776,10218741.472434431
2018-09-19 04:00:00,6401.19,208.84,23976143.261291724,6945578.226472209
2018-09-20 04:00:00,6547.12,222.68,16641600.592894154,6735125.748004124
2018-09-21 04:00:00,6734.23,240.8,21532735.829584576,17982488.965434056
2018-09-22 04:00:00,6696.5,238.69,4163978.925011481,2498447.3322240347
2018-09-23 04:00:00,6710.33,244.75,2678787.8529978204,6999678.882251852
2018-09-24 04:00:00,6454.61,220.89,13312770.641072784,6684270.233270335
2018-09-25 04:00:00,6384.29,209.18,11989387.10349954,6679841.279643765
2018-09-26 04:00:00,6487.99,217.42,15584041.401505144,6225851.403270314
2018-09-27 04:00:00,6691.97,229.31,18100420.285233334,11745562.57842358
2018-09-28 04:00:00,6691.97,229.31,0.0,0.0
2018-09-29 04:00:00,6564.74,230.98,3591334.463033112,2291319.3524421803
2018-09-30 04:00:00,6625.35,232.55,6126029.311555501,1740976.0184182131
2018-10-01 04:00:00,6572.0,229.4,15010330.352659686,6082553.585351977
2018-10-02 04:00:00,6422.48,217.0,11279268.390496025,3546826.42115844
2018-10-03 04:00:00,6553.59,223.72,15675165.950040825,6398048.9461881975
2018-10-04 04:00:00,6538.83,219.74,11039295.360389104,3400496.6249955725
2018-10-05 04:00:00,6565.01,224.93,7727186.376059759,39361.1049092153
2018-10-06 04:00:00,6560.0,224.13,2015406.112304944,823528.804334537
2018-10-07 04:00:00,6557.02,223.59,4223868.849501461,1116329.334872313
2018-10-08 04:00:00,6606.13,227.79,13770620.358637122,4520258.764241461
2018-10-09 04:00:00,6539.16,224.23,14048080.656870458,4503403.506976347
2018-10-10 04:00:00,6226.22,201.76,31165308.955726523,10316270.08584669
2018-10-11 04:00:00,6192.15,193.73,20281074.38764552,8575248.529592566
2018-10-12 04:00:00,6192.15,193.73,0.0,0.0
2018-10-13 04:00:00,6185.11,195.85,1601167.6591907686,165051.62696738448
2018-10-14 04:00:00,6215.68,192.49,13611719.350663492,2370496.760900942
2018-10-15 04:00:00,6423.27,202.67,57480112.22580936,16697162.232493944
2018-10-16 04:00:00,6444.08,205.86,19194269.611821957,4357135.877223961
2018-10-17 04:00:00,6459.26,204.6,12908586.072983412,2338822.702528884
2018-10-18 04:00:00,6383.39,199.43,29345722.613925688,4894187.17501192
2018-10-19 04:00:00,6383.39,199.43,0.0,0.0
2018-10-20 04:00:00,6382.04,200.73,17242.002626576003,940.9278969
2018-10-21 04:00:00,6408.7,201.68,3425093.909009267,1012526.77933646
2018-10-22 04:00:00,6392.27,200.22,19063480.06434635,3523014.239101762
2018-10-23 04:00:00,6413.41,201.5,22851338.64954319,2048656.184127605
2018-10-24 04:00:00,6390.51,199.35,23223600.78840789,5952587.060676546
2018-10-25 04:00:00,6388.46,199.44,17426842.495001722,1640211.306861125
2018-10-26 04:00:00,6416.15,201.06,17738530.59422071,3024874.9003037727
2018-10-27 04:00:00,6405.99,201.17,2887555.758372567,615561.1766486347
2018-10-28 04:00:00,6405.45,202.06,3089128.8719967785,1201855.235474038
2018-10-29 04:00:00,6270.64,194.41,22505536.712371238,4961630.118777605
2018-10-30 04:00:00,6264.54,195.18,20662161.45797737,2239966.4115988
2018-10-31 04:00:00,6293.93,196.18,21337179.847591437,4256285.956147012
2018-11-01 04:00:00,6356.05,198.47,15398458.170553174,2448975.5014139973
2018-11-02 04:00:00,6339.18,198.94,10534156.302453034,2482552.337189509
2018-11-03 04:00:00,6332.47,198.24,2106058.874009735,662601.2638253905
2018-11-04 04:00:00,6407.91,207.24,10804775.789904987,4274884.223292224
2018-11-05 04:00:00,6385.95,207.27,20933685.171591,3546059.166166205
2018-11-06 04:00:00,6508.33,219.53,28455150.36204045,7607309.297339296
2018-11-07 04:00:00,6442.9,212.0,20412710.369116083,3186296.93467248
2018-11-08 04:00:00,6398.85,211.44,19622137.32380161,4991470.2109523
2018-11-09 04:00:00,6347.63,208.36,7516562.13831971,11311.57915516
2018-11-10 04:00:00,6348.99,209.87,2699467.2983389227,711651.4714467339
2018-11-11 04:00:00,6357.1,209.89,3420864.911846861,1510798.1230782543
2018-11-12 04:00:00,6295.74,206.75,7428974.6375226835,1883926.4776219772
2018-11-13 04:00:00,6264.0,203.95,10765955.874521434,2193365.9940681662
2018-11-14 04:00:00,5562.01,175.86,80555011.54631823,17282395.503201768
2018-11-15 04:00:00,5574.0,178.41,37762637.6469935,7967232.015915123
2018-11-16 04:00:00,5472.44,171.48,21967867.93346132,57822.0179218128
2018-11-17 04:00:00,5550.0,174.53,7977306.506717039,2771030.260057424
2018-11-18 04:00:00,5513.05,169.66,8633135.240600254,2604300.76276536
2018-11-19 04:00:00,4805.01,146.81,56622846.8405132,13655274.753520632
2018-11-20 04:00:00,4443.03,131.27,88048665.55320041,29264872.43743016
2018-11-21 04:00:00,4535.49,134.98,35988635.59918783,8616958.494191475
2018-11-22 04:00:00,4219.96,121.92,25731934.402546488,7898361.659987175
2018-11-23 04:00:00,4301.47,123.31,22277323.472796004,5328482.375139415
2018-11-24 04:00:00,3634.36,103.26,23858827.04224112,5448323.093842455
2018-11-25 04:00:00,3979.92,113.89,39405445.42805751,12572613.643951831
2018-11-26 04:00:00,3684.58,104.11,45865319.41526684,9619882.839224609
2018-11-27 04:00:00,3849.27,110.88,28082159.19203867,7361697.390726571
2018-11-28 04:00:00,4117.71,116.05,39187634.98021431,7937776.12042966
2018-11-29 04:00:00,4254.0,117.79,33047796.13374305,5478982.462233626
2018-11-30 04:00:00,3969.56,111.6,22653937.498293657,4076635.5677630873
2018-12-01 04:00:00,4150.47,116.67,11079713.938737886,462943.63027979614
2018-12-02 04:00:00,3955.07,112.03,12603176.100138264,2653820.1054884777
2018-12-03 04:00:00,3812.69,107.1,19440884.423655678,3047197.272074865
2018-12-04 04:00:00,3834.54,106.02,16849864.1809604,3648640.671386901
2018-12-05 04:00:00,3716.63,100.51,15896056.507981827,3638286.707706521
2018-12-06 04:00:00,3333.02,83.78,35288742.795037955,14818884.236691492
2018-12-07 04:00:00,3390.33,93.05,28438688.63807628,1043.0905
2018-12-08 04:00:00,3398.56,90.12,11232743.017736932,3647622.597255849
2018-12-09 04:00:00,3534.0,92.4,13670731.126512816,317562.058897776
2018-12-10 04:00:00,3385.34,88.76,17043384.780811865,2391471.100334353
2018-12-11 04:00:00,3338.13,86.62,12494331.65457804,2250614.3510788856
2018-12-12 04:00:00,3387.85,88.37,17919164.644507542,2559766.4364370937
2018-12-13 04:00:00,3250.01,85.24,19705220.756829727,4044432.484306568
2018-12-14 04:00:00,3219.68,83.98,16186944.31547409,2776151.0735234222
2018-12-15 04:00:00,3235.63,85.82,10872149.411946263,1695517.7427088278
2018-12-16 04:00:00,3202.08,84.12,3836607.8475883408,1348746.657185875
2018-12-17 04:00:00,3532.09,94.93,29711886.661404435,5809854.03822942
2018-12-18 04:00:00,3749.03,103.5,30000495.425724424,6063034.96784475
2018-12-19 04:00:00,3720.33,100.31,36014429.38557979,6959583.280657913
2018-12-20 04:00:00,4042.87,114.24,52476777.40372341,13708703.967791682
2018-12-21 04:00:00,3821.27,107.01,30943738.490787745,6324134.778651048
2018-12-22 04:00:00,4006.69,128.81,11404210.828125328,4679058.896740286
2018-12-23 04:00:00,4175.0,150.1,14514209.684870414,6451895.135206421
2018-12-24 04:00:00,3736.31,124.36,24336996.877873965,10016707.069213811
2018-12-25 04:00:00,3834.03,133.5,15147758.426256632,5542420.424350051
2018-12-26 04:00:00,3738.44,125.99,14150847.952984486,2616710.998561955
2018-12-27 04:00:00,3598.01,114.27,21499882.02607849,9244673.583673242
2018-12-28 04:00:00,3884.25,135.0,20711790.21109981,6170297.5711359
2018-12-29 04:00:00,3734.9,132.82,11555522.405414334,2773619.0899260067
2018-12-30 04:00:00,3784.93,135.24,8495999.195694916,2132893.341512548
2018-12-31 04:00:00,3683.69,130.83,16616278.85723541,4812408.795871892
2019-01-01 04:00:00,3796.26,139.17,10466951.905818176,3111528.1595428623
2019-01-02 04:00:00,3871.75,152.7,16111115.48302266,7687647.937712735
2019-01-03 04:00:00,3796.54,151.52,13530985.327198217,3010052.4815169103
2019-01-04 04:00:00,3841.42,158.73,8117591.773177998,1668236.7920758254
2019-01-05 04:00:00,3797.24,151.48,6611880.737871007,4576654.839346845
2019-01-06 04:00:00,4034.17,154.81,11609089.800471036,5872921.962904902
2019-01-07 04:00:00,3980.8,147.98,15572182.46183424,4502622.702304162
2019-01-08 04:00:00,4019.51,151.97,19682775.794132806,3714898.294794259
2019-01-09 04:00:00,4013.0,149.57,11387328.035146749,2574666.042400163
2019-01-10 04:00:00,3620.94,127.19,25695906.574320864,7513011.050556094
2019-01-11 04:00:00,3641.07,126.85,11060565.776088994,1917990.4623604168
2019-01-12 04:00:00,3624.83,124.57,5058521.976606452,284024.7156862932
2019-01-13 04:00:00,3520.25,117.22,7538457.751073626,3424582.8987679654
2019-01-14 04:00:00,3669.3,128.24,10856294.897080643,4344788.013620779
2019-01-15 04:00:00,3594.78,120.36,14575798.415631456,4448973.911995385
2019-01-16 04:00:00,3585.63,120.48,18095797.39937892,3932447.353283818
2019-01-17 04:00:00,3625.92,121.8,7323697.71137903,2170352.3351335977
2019-01-18 04:00:00,3623.95,120.33,6067833.345212883,38112.48205725871
2019-01-19 04:00:00,3697.44,123.2,7757946.304771267,1715866.082011312
2019-01-20 04:00:00,3536.43,116.76,8498128.144857304,1493081.535343272
2019-01-21 04:00:00,3535.02,116.54,4458144.442422864,1206210.3059721594
2019-01-22 04:00:00,3582.22,118.45,8274006.410029361,2259093.667959809
2019-01-23 04:00:00,3535.59,115.09,7371852.326447586,1941751.0207280056
2019-01-24 04:00:00,3570.03,116.2,4308890.196078918,2142602.5410782583
2019-01-25 04:00:00,3572.0,115.57,8962275.360600865,2201903.829175177
2019-01-26 04:00:00,3562.47,114.83,4013741.920101932,1012390.529565013
2019-01-27 04:00:00,3469.88,107.46,5422886.205263548,4111833.445762135
2019-01-28 04:00:00,3408.0,103.98,12163152.198350713,5677765.198058385
2019-01-29 04:00:00,3403.56,104.29,13666597.49976023,7536922.827207523
2019-01-30 04:00:00,3448.33,108.65,10978413.989105329,2501181.381648753
2019-01-31 04:00:00,3395.34,104.36,9975730.5076274,2311074.569184042
2019-02-01 04:00:00,3440.0,106.33,8173510.18596568,10925.6401234575
2019-02-02 04:00:00,3444.92,108.65,2535143.9633830143,1063531.79272209
2019-02-03 04:00:00,3413.3,105.85,2615842.5577397733,634593.0276990801
2019-02-04 04:00:00,3412.41,105.83,4150928.987281101,915788.3734203108
2019-02-05 04:00:00,3377.88,102.11,6161453.371699444,2326471.28098188
2019-02-06 04:00:00,3374.42,104.03,5147926.218602771,1798951.8066841357
2019-02-07 04:00:00,3361.55,103.49,5115418.723372357,2821690.5771655263
2019-02-08 04:00:00,3607.63,117.1,21000138.229001928,5077910.749657683
2019-02-09 04:00:00,3616.3,117.86,4730626.158400985,777555.9750944014
2019-02-10 04:00:00,3594.48,119.28,4620955.35596807,2860715.9097120743
2019-02-11 04:00:00,3573.57,119.19,11297113.283292098,1764771.283281106
2019-02-12 04:00:00,3598.01,121.94,10835174.224876087,1876622.6206349256
2019-02-13 04:00:00,3572.79,121.8,6824856.338054195,2093981.187333378
2019-02-14 04:00:00,3574.21,120.53,7872862.378348777,1473617.9389316808
2019-02-15 04:00:00,3586.96,121.38,10530025.431318492,10920.947408057398
2019-02-16 04:00:00,3589.18,122.08,3297053.6933416408,470677.7622106112
2019-02-17 04:00:00,3688.93,136.73,8403385.163194804,9493551.299608424
2019-02-18 04:00:00,3866.0,145.52,13537887.038375136,4546236.300345849
2019-02-19 04:00:00,3894.14,141.61,13172033.322903303,5024540.150388889
2019-02-20 04:00:00,3942.42,147.0,11923739.535074104,2670580.6381632
2019-02-21 04:00:00,3913.81,145.0,9400891.483641252,3714839.78531495
2019-02-22 04:00:00,3944.14,146.22,6264350.84310189,3898426.22231873
2019-02-23 04:00:00,4161.07,163.61,10829294.81775019,4417603.286071037
2019-02-24 04:00:00,3778.81,137.9,21974063.91740807,13087122.299658597
2019-02-25 04:00:00,3825.76,137.55,7564243.6957498435,3683827.28347704
2019-02-26 04:00:00,3801.69,135.21,7118082.267549394,1748398.6833318295
2019-02-27 04:00:00,3800.68,135.57,11291653.889862671,4211303.819098117
2019-02-28 04:00:00,3804.83,135.62,13797478.444993736,2499483.3652301063
2019-03-01 04:00:00,3817.51,134.77,6053904.112348119,551684.2536550426
2019-03-02 04:00:00,3810.32,133.14,2308663.1668681367,1290819.9290051016
2019-03-03 04:00:00,3782.93,128.2,2462453.1227980573,1025904.970769912
2019-03-04 04:00:00,3696.76,125.33,6741628.779198546,1871690.6947328297
2019-03-05 04:00:00,3815.83,134.87,11624985.572552465,4310240.181638136
2019-03-06 04:00:00,3872.41,138.51,10145160.05262708,2102235.6094897147
2019-03-07 04:00:00,3854.94,135.17,6379551.913550696,2186271.1894747624
2019-03-08 04:00:00,3854.39,133.72,10289680.076386465,2241637.389734321
2019-03-09 04:00:00,3902.74,135.74,3469788.1362869176,755708.53240839
2019-03-10 04:00:00,3908.34,135.28,2672303.865723676,464515.544563468
2019-03-11 04:00:00,3808.53,129.46,7950726.170713978,1773292.98134394
2019-03-12 04:00:00,3868.99,132.27,7655344.918503422,1923090.4026191265
2019-03-13 04:00:00,3851.21,131.09,8079932.003281854,809329.6125780279
2019-03-14 04:00:00,3859.61,132.23,10428570.62612937,1928699.178665889
2019-03-15 04:00:00,3954.68,138.81,9571673.717161443,2499332.7342539555
2019-03-16 04:00:00,3956.31,137.29,6112350.092981292,4958720.555918966
2019-03-17 04:00:00,3986.91,139.58,2194776.7918691533,1508796.502919629
2019-03-18 04:00:00,3975.98,137.13,7914349.739989225,1672624.0497984127
2019-03-19 04:00:00,3976.4,136.94,7765552.993160306,1149388.064431189
2019-03-20 04:00:00,4030.64,138.4,9478560.639164576,3613407.488012952
2019-03-21 04:00:00,3975.06,134.62,10369347.40953963,1959745.7047349908
2019-03-22 04:00:00,3996.5,136.55,3812084.924180187,42293.37229669351
2019-03-23 04:00:00,3969.77,136.01,3656080.792075224,457290.7997176336
2019-03-24 04:00:00,3977.07,135.61,3068361.736883213,3738571.9729112615
2019-03-25 04:00:00,3912.29,133.37,9260702.93946941,1672316.680558307
2019-03-26 04:00:00,3976.53,136.14,7133423.348111135,2245899.3044294296
2019-03-27 04:00:00,4004.04,137.96,8736773.894353872,1872399.6697158413
2019-03-28 04:00:00,4023.05,137.99,5393810.528784957,2046022.2765596544
2019-03-29 04:00:00,4088.03,143.08,7871863.663663206,394475.718820512
2019-03-30 04:00:00,4084.4,141.1,2585671.791009305,489381.508282204
2019-03-31 04:00:00,4130.21,142.7,3446935.4533097763,563680.39292057
2019-04-01 04:00:00,4175.91,141.32,11955235.664917946,1477572.625710827
2019-04-02 04:00:00,5055.0,173.08,62104848.13743264,16824366.756807372
2019-04-03 04:00:00,4968.09,160.06,55021992.31128521,15625299.45635448
2019-04-04 04:00:00,4896.13,157.31,13929782.423932556,8358749.605706741
2019-04-05 04:00:00,5003.89,163.62,14351354.093159923,3492039.766289663
2019-04-06 04:00:00,5126.6,167.38,12601562.123283358,2132881.6789790746
2019-04-07 04:00:00,5250.0,182.38,11195862.141603826,9306051.305724535
2019-04-08 04:00:00,5240.82,177.82,12960145.260665122,6197543.556859346
2019-04-09 04:00:00,5223.45,179.64,15986552.5175875,3459389.7811567825
2019-04-10 04:00:00,5195.41,170.14,22777057.23735354,5306738.152945267
2019-04-11 04:00:00,5026.54,164.61,22506615.1215846,5786116.080214841
2019-04-12 04:00:00,5110.99,165.82,13526515.170279032,172905.5968406632
2019-04-13 04:00:00,5056.54,163.0,8171422.654299068,1100196.40455191
2019-04-14 04:00:00,5161.4,167.86,7138946.614523302,1015294.7497064682
2019-04-15 04:00:00,5055.08,161.03,11742504.225160103,3111333.521881668
2019-04-16 04:00:00,5230.0,166.79,12656777.128984155,1958529.4845291956
2019-04-17 04:00:00,5273.99,172.66,12448939.79104364,2859383.652003294
2019-04-18 04:00:00,5231.87,171.71,8321569.131890084,2893879.7529057884
2019-04-19 04:00:00,5306.0,174.59,4958300.092725347,1639548.1188528428
2019-04-20 04:00:00,5334.33,173.84,3253917.491853551,1039252.4682421744
2019-04-21 04:00:00,5262.39,168.59,3459091.575660605,1220748.5152824298
2019-04-22 04:00:00,5433.01,172.41,9617513.493209532,1521522.1106650634
2019-04-23 04:00:00,5576.99,169.97,22891771.83589269,4965169.245449129
2019-04-24 04:00:00,5438.64,164.0,14025836.232006842,3707597.95529216
2019-04-25 04:00:00,5205.05,152.96,23516427.84288469,5465804.552500678
2019-04-26 04:00:00,5147.94,153.73,10161223.072267149,74806.61273967719
2019-04-27 04:00:00,5175.0,155.46,4097811.3876298345,1372530.0776276274
2019-04-28 04:00:00,5176.38,154.05,2672875.535674179,1100453.9344521256
2019-04-29 04:00:00,5153.63,154.57,6151144.625648168,1883960.522135294
2019-04-30 04:00:00,5316.97,160.49,9582627.896436796,2863437.236248933
2019-05-01 04:00:00,5330.5,158.72,6432393.296163958,1013700.9458854912
2019-05-02 04:00:00,5464.33,159.26,10973592.331519043,1731072.7362582427
2019-05-03 04:00:00,5738.95,164.56,18161616.935424782,3160803.469066276
2019-05-04 04:00:00,5762.35,162.45,9529316.835099297,1001887.308289134
2019-05-05 04:00:00,5628.8,159.25,4928230.63329136,1159179.08804152
2019-05-06 04:00:00,5889.08,178.05,9957285.647334764,5415746.75901467
2019-05-07 04:00:00,5783.46,166.83,16930656.96194845,3762679.2609698577
2019-05-08 04:00:00,6038.48,170.77,11259305.838212486,2895971.8460809267
2019-05-09 04:00:00,6281.32,170.49,14202926.383615011,2070067.2993677289
2019-05-10 04:00:00,6554.27,175.95,21472894.72073777,460143.3392779139
2019-05-11 04:00:00,7153.05,193.94,54643993.03625199,9330676.212594468
2019-05-12 04:00:00,7009.43,188.97,54345935.973012485,9061044.127795778
2019-05-13 04:00:00,7973.21,209.15,67093622.19974895,15799198.097417409
2019-05-14 04:00:00,8057.12,229.99,39888951.25524484,17305227.341120437
2019-05-15 04:00:00,8247.34,269.92,29490291.20718105,23355619.775872808
2019-05-16 04:00:00,7295.47,238.72,60047347.429068014,23199684.2896622
2019-05-17 04:00:00,7388.93,243.93,26783588.796054028,8554564.888206592
2019-05-18 04:00:00,7949.2,253.12,14173715.99865654,3941083.824121136
2019-05-19 04:00:00,8056.93,255.32,21363630.180799283,4584249.7163406005
2019-05-20 04:00:00,7935.21,251.7,24588355.47985243,5159744.286244148
2019-05-21 04:00:00,7934.14,256.23,13815778.383898508,5157831.104411755
2019-05-22 04:00:00,7671.41,243.5,18123048.880837657,7453930.551196005
2019-05-23 04:00:00,7877.36,245.0,13483729.038228998,3510633.75507915
2019-05-24 04:00:00,8012.0,252.22,12644674.760758786,2276911.8189338343
2019-05-25 04:00:00,8011.2,248.86,4750191.875739863,2233924.811746052
2019-05-26 04:00:00,8777.03,269.04,30237427.694914818,6076422.720816682
2019-05-27 04:00:00,8794.15,271.31,14926285.335204076,6485889.359571541
2019-05-28 04:00:00,8642.2,268.46,19668280.4109091,3529624.5536345174
2019-05-29 04:00:00,8697.22,283.03,18568127.755369604,8153978.367246761
2019-05-30 04:00:00,8270.0,253.03,37795825.91038276,11696379.800196895
2019-05-31 04:00:00,8552.05,269.74,17860249.474513467,308930.1275750888
2019-06-01 04:00:00,8566.07,265.88,5379054.055435449,1048679.0905938908
2019-06-02 04:00:00,8678.7,268.94,5822963.094047136,1555730.6039774057
2019-06-03 04:00:00,7889.0,243.71,45882960.609357946,5557266.895655197
2019-06-04 04:00:00,7793.78,242.14,29871394.41542213,3499525.471962702
2019-06-05 04:00:00,7864.04,247.19,12760008.147560174,3016438.1770329103
2019-06-06 04:00:00,7807.85,246.41,10639782.314200304,3092324.30107802
2019-06-07 04:00:00,7954.01,247.51,13544922.825177724,8485110.279223211
2019-06-08 04:00:00,7899.5,242.11,3138688.0920351613,1362779.3864602412
2019-06-09 04:00:00,7666.31,234.63,4807716.83244955,1415436.8584142951
2019-06-10 04:00:00,7971.16,245.39,10964152.046052303,1799553.258117624
2019-06-11 04:00:00,7993.57,248.91,10227489.508350087,2220506.4639767595
2019-06-12 04:00:00,8126.23,259.61,13127322.062080257,3957764.6948154913
2019-06-13 04:00:00,8209.98,253.93,8507770.960253505,148832.235605409
2019-06-14 04:00:00,8640.0,264.8,13043862.622322785,2666451.073532008
2019-06-15 04:00:00,9005.0,271.73,10230213.85004178,1572446.9876879896
2019-06-16 04:00:00,9176.51,270.85,30070265.06102072,2891539.706833209
2019-06-17 04:00:00,9270.94,271.03,26237476.511181056,3138605.07105917
2019-06-18 04:00:00,9131.12,265.77,22301235.862125468,3038809.184977761
2019-06-19 04:00:00,9335.38,270.16,18384789.86964724,2419235.9950420554
2019-06-20 04:00:00,9743.4,280.35,22740097.431626704,4480651.021060652
2019-06-21 04:00:00,10590.84,303.5,42537995.31075482,7976395.628278346
2019-06-22 04:00:00,10727.38,313.56,43052031.41839137,15043626.640486505
2019-06-23 04:00:00,10652.59,302.06,19100465.91485572,2212469.276033128
2019-06-24 04:00:00,11139.05,310.58,22166059.054950405,3562479.3764328617
2019-06-25 04:00:00,12250.0,331.02,43953060.40516528,7576973.894468819
2019-06-26 04:00:00,12818.84,334.85,147318927.077643,23591273.255779702
2019-06-27 04:00:00,11107.27,294.25,92337912.69222385,15934876.96423744
2019-06-28 04:00:00,11462.11,294.59,50436267.05600546,7717185.26482029
2019-06-29 04:00:00,12118.22,319.01,21231005.566535275,3998822.474929069
2019-06-30 04:00:00,11076.99,298.5,41651023.27162039,5040181.210638945
2019-07-01 04:00:00,10451.1,298.5,48604952.9280763,0.0
2019-07-02 04:00:00,11320.35,295.1,59565771.6652692,7199386.186544552
2019-07-03 04:00:00,11900.0,298.23,46095844.08408714,3822461.283927952
2019-07-04 04:00:00,11134.01,285.45,25390047.952724937,3572788.74404265
2019-07-05 04:00:00,11520.39,294.21,23389504.25771623,2195703.816719969
2019-07-06 04:00:00,11148.88,287.59,10712150.698350267,1452744.7358925843
2019-07-07 04:00:00,11426.5,305.42,9295229.053834694,2166394.684714956
2019-07-08 04:00:00,12679.69,315.32,36393694.83923184,8189288.012092639
2019-07-09 04:00:00,12982.8,311.38,51772296.595937416,6513861.943894556
2019-07-10 04:00:00,11701.0,283.31,68087106.0018641,10689002.75669138
2019-07-11 04:00:00,11190.12,268.23,49363133.34162951,194593.50893441192
